distance,fuel_consumption,CO2_emissions,engine_efficiency,fuel_type_hfo,weather_ordinal,ship_type_Fishing Trawler,ship_type_Oil Service Boat,ship_type_Surfer Boat,ship_type_Tanker Ship,route_Escravos-Lagos,route_Lagos-Apapa,route_Port Harcourt-Lagos,route_Warri-Bonny,month_sin,month_cos,fuel_rate,co2_intensity,distance_squared,efficiency_reciprocal,distance_x_weather,distance_x_efficiency,weather_x_fuel_type,efficiency_deviation
85.8,1427.89,3714.03,82.28,0,0,False,False,True,False,False,True,False,False,-1.0,-1.8369701987210294e-16,16.642074592074593,2.601061706433969,7361.639999999999,1.215362177929023,0.0,70.59624,0,-0.2777446808510575
66.82,3056.87,9104.18,85.12,0,2,False,False,False,True,False,True,False,False,-1.0,-1.8369701987210294e-16,45.74782999102066,2.978268621171329,4464.912399999999,1.1748120300751879,133.64,56.877184,0,2.7623809523809655
193.59,5565.57,15355.6,87.91,0,0,True,False,False,False,False,True,False,False,-1.0,-1.8369701987210294e-16,28.74926390825972,2.759034564294403,37477.0881,1.1375270162666364,0.0,170.184969,0,5.872796208530815
60.39,1780.88,4538.11,79.72,1,2,True,False,False,False,True,False,False,False,-2.4492935982947064e-16,1.0,29.489650604404705,2.5482401958582273,3646.9521,1.2543903662819869,120.78,48.142908,2,-2.3172037914691828
110.02,1818.59,4731.38,80.45,0,1,False,False,True,False,False,False,False,True,-1.0,-1.8369701987210294e-16,16.529630976186148,2.6016749239795667,12104.400399999999,1.2430080795525171,110.02,88.51109,0,-2.107744680851056
74.99,1698.4,4800.45,92.18,1,0,True,False,False,False,True,False,False,False,0.4999999999999999,0.8660254037844387,22.648353113748502,2.826454309938766,5623.500099999999,1.0848340203948794,0.0,69.125782,0,10.142796208530825
74.35,2391.61,6789.18,88.16,1,1,False,True,False,False,True,False,False,False,-2.4492935982947064e-16,1.0,32.16691324815064,2.8387487926543207,5527.922499999999,1.134301270417423,74.35,65.54695999999998,1,4.505640138408296
132.95,3895.75,11071.89,73.91,0,1,True,False,False,False,False,False,True,False,0.4999999999999999,-0.8660254037844387,29.302369311771344,2.8420432522620804,17675.702499999996,1.3529968881071575,132.95,98.26334499999999,0,-8.127203791469185
116.13,3470.6,10037.37,75.88,0,1,False,True,False,False,True,False,False,False,-2.4492935982947064e-16,1.0,29.885473176612418,2.8921137555465917,13486.176899999999,1.3178703215603587,116.13,88.11944399999999,0,-7.774359861591705
177.53,2204.22,5596.13,78.77,0,1,False,False,True,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,12.416042359037908,2.5388255255827463,31516.9009,1.2695188523549576,177.53,139.84038099999998,0,-3.7877446808510626
138.57,3906.66,10771.52,86.99,1,2,False,True,False,False,False,False,False,True,0.4999999999999999,0.8660254037844387,28.192682398787618,2.757219722217956,19201.6449,1.1495574203931487,277.14,120.54204299999998,2,3.3356401384082943
156.44,3412.2,10231.35,84.18,1,2,True,False,False,False,False,True,False,False,0.4999999999999999,-0.8660254037844387,21.811557146509845,2.9984614032002814,24473.473599999998,1.1879306248515085,312.88,131.691192,2,2.142796208530825
132.92,3893.55,10583.35,76.15,0,1,False,True,False,False,True,False,False,False,-1.0,-1.8369701987210294e-16,29.292431537767083,2.7181749303335003,17667.726399999996,1.3131976362442546,132.92,101.21858,0,-7.504359861591695
147.09,2905.05,8256.81,86.78,0,0,False,False,True,False,False,False,True,False,1.2246467991473532e-16,-1.0,19.750152967570877,2.842226467702793,21635.468100000002,1.1523392486748099,0.0,127.64470200000001,0,4.2222553191489425
177.01,5669.94,15461.03,87.45,1,0,False,False,False,True,False,False,True,False,-0.5000000000000004,0.8660254037844384,32.031749618665614,2.726841906616296,31332.5401,1.1435105774728416,0.0,154.795245,0,5.092380952380964
144.78,3654.0,10239.48,72.53,1,1,False,True,False,False,False,True,False,False,0.8660254037844387,-0.4999999999999998,25.23829258184832,2.8022660098522167,20961.2484,1.3787398317937405,144.78,105.00893400000001,1,-11.1243598615917
102.3,1327.33,3418.28,93.8,0,1,False,False,True,False,False,False,True,False,0.8660254037844387,-0.4999999999999998,12.974877810361681,2.575305312168037,10465.289999999999,1.0660980810234542,102.3,95.95739999999999,0,11.242255319148938
113.34,3096.19,8236.87,74.98,0,0,True,False,False,False,True,False,False,False,1.0,6.123233995736766e-17,27.317716604905595,2.660324463291982,12845.955600000001,1.3336889837289942,0.0,84.982332,0,-7.057203791469178
141.31,3785.67,10017.88,92.56,0,1,False,True,False,False,False,True,False,False,1.0,6.123233995736766e-17,26.789823791663718,2.6462634091191255,19968.5161,1.08038029386344,141.31,130.796536,0,8.905640138408302
28.32,410.5849,1216.32,70.81,0,1,False,False,True,False,False,True,False,False,0.4999999999999999,-0.8660254037844387,14.498054378531073,2.9624080184147052,802.0224000000001,1.4122299110295156,28.32,20.053392000000002,0,-11.747744680851056
132.09,2338.03,6801.3,80.54,0,2,False,False,True,False,True,False,False,False,0.4999999999999999,0.8660254037844387,17.70028011204482,2.908987480913418,17447.7681,1.2416190712689346,264.18,106.38528600000002,0,-2.0177446808510524
165.51,3119.81,8715.5,82.7,0,2,False,False,True,False,False,True,False,False,0.4999999999999999,0.8660254037844387,18.84967675669144,2.7935996102326746,27393.5601,1.2091898428053203,331.02,136.87677,0,0.14225531914894418
453.83,17404.94,45190.91,89.89,1,1,False,False,False,True,False,True,False,False,1.0,6.123233995736766e-17,38.35123284049093,2.5964415849753006,205961.6689,1.1124707976415618,453.83,407.947787,1,7.5323809523809615
165.73,2969.75,8368.33,92.37,0,1,False,False,True,False,False,False,True,False,-0.8660254037844384,-0.5000000000000004,17.91920593736801,2.8178567219462916,27466.432899999996,1.0826025765941323,165.73,153.084801,0,9.812255319148946
89.31,2369.8,6149.52,77.07,1,2,True,False,False,False,True,False,False,False,1.0,6.123233995736766e-17,26.5345426044116,2.59495316060427,7976.2761,1.297521733489036,178.62,68.831217,2,-4.9672037914691884
80.65,2153.0,6049.13,84.4,1,1,True,False,False,False,False,False,True,False,1.0,6.123233995736766e-17,26.695598264104152,2.8096284254528565,6504.422500000001,1.1848341232227486,80.65,68.06860000000002,1,2.362796208530824
149.01,5384.01,15352.62,91.94,1,1,False,False,False,True,True,False,False,False,1.0,6.123233995736766e-17,36.1318703442722,2.8515214496258365,22203.980099999997,1.0876658690450294,149.01,136.99979399999998,1,9.582380952380959
134.32,4267.19,11617.03,85.61,1,0,False,True,False,False,False,True,False,False,0.4999999999999999,-0.8660254037844387,31.768835616438356,2.722407485956801,18041.862399999998,1.1680878402055834,0.0,114.99135199999999,0,1.9556401384082989
146.46,4226.71,12390.7,80.05,1,0,False,True,False,False,True,False,False,False,-1.0,-1.8369701987210294e-16,28.859142427966678,2.931523572707851,21450.531600000002,1.2492192379762648,0.0,117.24123,0,-3.6043598615917034
33.98,527.21,1472.81,93.83,0,0,False,False,True,False,False,False,True,False,-0.5000000000000004,0.8660254037844384,15.51530311948205,2.793592686026441,1154.6403999999998,1.0657572205051689,0.0,31.883433999999998,0,11.27225531914894
401.99,12851.52,35694.86,93.79,1,0,False,False,False,True,False,False,False,True,0.8660254037844386,0.5000000000000001,31.969750491305753,2.77748157416399,161595.9601,1.066211749653481,0.0,377.026421,0,11.432380952380967
279.88,8483.17,21277.81,80.97,1,1,False,False,False,True,False,False,True,False,1.2246467991473532e-16,-1.0,30.310025725310847,2.5082380760965535,78332.8144,1.2350253180190194,279.88,226.618836,1,-1.3876190476190402
186.6,6118.08,15629.37,83.1,1,2,False,False,False,True,False,False,False,True,-0.8660254037844384,-0.5000000000000004,32.7871382636656,2.5546200768868665,34819.56,1.203369434416366,373.2,155.06459999999998,2,0.7423809523809553
75.9,1484.89,4275.36,78.89,0,2,False,False,True,False,True,False,False,False,-0.8660254037844384,-0.5000000000000004,19.56376811594203,2.8792435803325493,5760.810000000001,1.2675877804537963,151.8,59.87751000000001,0,-3.667744680851058
117.2,4671.66,13171.16,93.67,1,0,False,False,False,True,False,False,False,True,1.2246467991473532e-16,-1.0,39.86058020477815,2.8193746976449487,13735.84,1.0675776662752217,0.0,109.78124,0,11.312380952380963
255.63,9468.59,26378.31,72.82,0,0,False,False,False,True,False,True,False,False,-0.5000000000000004,0.8660254037844384,37.040214372335015,2.785875193666639,65346.696899999995,1.3732491073880804,0.0,186.149766,0,-9.537619047619046
199.91,2107.61,6280.82,92.46,0,2,False,False,True,False,False,False,False,True,-0.4999999999999997,-0.8660254037844388,10.542794257415839,2.9800674697880534,39964.0081,1.0815487778498811,399.82,184.836786,0,9.902255319148935
207.53,7806.06,22183.19,84.73,0,1,False,False,False,True,True,False,False,False,0.8660254037844387,-0.4999999999999998,37.61412807786826,2.841790865045874,43068.7009,1.1802195208308746,207.53,175.840169,0,2.372380952380965
44.26,639.99,1727.3,87.98,0,0,False,False,True,False,False,False,False,True,0.4999999999999999,-0.8660254037844387,14.459783099864438,2.6989484210690793,1958.9475999999997,1.136621959536258,0.0,38.939948,0,5.422255319148945
94.26,3204.13,8662.75,89.94,0,1,False,False,False,True,False,True,False,False,1.0,6.123233995736766e-17,33.99246764269043,2.7036200154176018,8884.947600000001,1.1118523460084502,94.26,84.777444,0,7.582380952380959
396.65,19150.2,49427.38,78.79,0,0,False,False,False,True,False,False,True,False,0.8660254037844386,0.5000000000000001,48.279843690911385,2.5810372737621536,157331.22249999997,1.2691965985531157,0.0,312.520535,0,-3.567619047619033
127.34,3856.51,10434.4,75.52,0,1,False,False,False,True,False,True,False,False,0.4999999999999999,-0.8660254037844387,30.28514213915502,2.7056587432678767,16215.475600000002,1.3241525423728815,127.34,96.167168,0,-6.837619047619043
91.81,2731.01,7276.37,77.8,1,2,False,True,False,False,True,False,False,False,-0.4999999999999997,-0.8660254037844388,29.746323929855137,2.664351283957217,8429.0761,1.2853470437017995,183.62,71.42818,2,-5.854359861591703
148.58,5163.7,13191.85,84.93,1,1,False,False,False,True,True,False,False,False,0.4999999999999999,0.8660254037844387,34.75366805761206,2.5547281987721986,22076.016400000004,1.177440244907571,148.58,126.18899400000002,1,2.5723809523809678
22.6155,721.9,1819.61,73.01,1,0,False,True,False,False,False,False,True,False,1.2246467991473532e-16,-1.0,31.920585439189935,2.520584568499792,511.46084025000005,1.3696753869332967,0.0,16.51157655,0,-10.644359861591695
157.08,3621.0,10415.05,91.89,0,0,True,False,False,False,False,False,False,True,-2.4492935982947064e-16,1.0,23.05194805194805,2.8762910798122063,24674.126400000005,1.0882576994232234,0.0,144.34081200000003,0,9.852796208530819
416.14,17607.05,48894.32,81.39,0,2,False,False,False,True,True,False,False,False,-0.5000000000000004,0.8660254037844384,42.31040034603739,2.776973996211745,173172.49959999998,1.2286521685710776,832.28,338.69634599999995,0,-0.9676190476190385
119.07,3379.44,9940.69,83.56,0,0,True,False,False,False,False,True,False,False,0.4999999999999999,0.8660254037844387,28.381960191484,2.9415198967876335,14177.664899999998,1.1967448539971277,0.0,99.494892,0,1.5227962085308206
195.73,4445.42,11503.01,71.63,1,0,True,False,False,False,False,True,False,False,-1.0,-1.8369701987210294e-16,22.71200122617892,2.5876092697652866,38310.232899999995,1.396063102052213,0.0,140.20139899999998,0,-10.407203791469186
41.3,1351.18,3471.03,84.66,1,0,False,True,False,False,False,True,False,False,1.0,6.123233995736766e-17,32.71622276029056,2.568887934990157,1705.6899999999998,1.1811953697141506,0.0,34.96458,0,1.005640138408296
325.03,15186.34,43420.24,74.28,1,1,False,False,False,True,False,True,False,False,-0.8660254037844386,0.5000000000000001,46.722887118112176,2.8591642225842433,105644.50089999998,1.3462574044157243,325.03,241.43228399999998,1,-8.077619047619038
34.25,629.43,1639.93,70.79,0,0,False,False,True,False,False,False,False,True,-2.4492935982947064e-16,1.0,18.377518248175182,2.6054207775288756,1173.0625,1.4126289023873426,0.0,24.245575000000002,0,-11.767744680851052
116.18,3149.58,8825.4,78.21,0,2,True,False,False,False,False,True,False,False,0.8660254037844386,0.5000000000000001,27.1094852814598,2.8020878974339434,13497.792400000002,1.2786088735455825,232.36,90.86437799999999,0,-3.827203791469188
187.55,5232.01,14232.56,94.95,1,0,True,False,False,False,False,False,False,True,-0.4999999999999997,-0.8660254037844388,27.89661423620368,2.72028532055558,35175.0025,1.05318588730911,0.0,178.07872500000002,0,12.912796208530821
120.9,3209.1,8107.34,77.1,0,1,False,True,False,False,False,True,False,False,0.4999999999999999,-0.8660254037844387,26.543424317617863,2.526359415412421,14616.810000000001,1.297016861219196,120.9,93.2139,0,-6.554359861591706
164.19,2324.1,6716.44,91.53,0,1,False,False,True,False,False,True,False,False,0.8660254037844387,-0.4999999999999998,14.154942444728668,2.88991007271632,26958.3561,1.092537965694308,164.19,150.283107,0,8.972255319148942
90.91,1628.86,4516.17,72.61,0,2,False,False,True,False,False,False,True,False,-0.5000000000000004,0.8660254037844384,17.91728082719173,2.7725955576292622,8264.6281,1.3772207684891888,181.82,66.009751,0,-9.94774468085106
50.68,658.4,1848.7,83.5,0,1,False,False,True,False,False,False,False,True,1.0,6.123233995736766e-17,12.991318074191001,2.8078675577156744,2568.4624,1.1976047904191618,50.68,42.3178,0,0.9422553191489413
147.09,4178.51,11146.45,75.07,0,0,False,True,False,False,False,True,False,False,0.8660254037844387,-0.4999999999999998,28.407845536746212,2.6675657112224216,21635.468100000002,1.332090049287332,0.0,110.420463,0,-8.584359861591707
153.6,3924.42,11714.41,84.44,1,0,True,False,False,False,True,False,False,False,1.0,6.123233995736766e-17,25.549609375000003,2.9850041534800047,23592.96,1.1842728564661298,0.0,129.69984,0,2.402796208530816
63.25,675.8,2004.4,83.96,0,0,False,False,True,False,False,True,False,False,0.4999999999999999,-0.8660254037844387,10.684584980237153,2.965966262207754,4000.5625,1.191043353978085,0.0,53.104699999999994,0,1.402255319148935
168.28,5044.11,12731.54,75.23,0,2,True,False,False,False,False,True,False,False,-2.4492935982947064e-16,1.0,29.974506774423578,2.524040911082431,28318.1584,1.3292569453675394,336.56,126.59704400000001,0,-6.807203791469178
334.98,14100.25,40795.77,90.46,1,0,False,False,False,True,False,False,True,False,0.8660254037844386,0.5000000000000001,42.09281151113499,2.8932657222389673,112211.60040000001,1.105460977227504,0.0,303.02290800000003,0,8.102380952380955
164.18,1851.71,5219.49,78.36,0,2,False,False,True,False,True,False,False,False,-0.5000000000000004,0.8660254037844384,11.278535753441345,2.818740515523489,26955.0724,1.2761613067891782,328.36,128.651448,0,-4.197744680851059
107.28,2728.99,7912.88,89.41,0,2,True,False,False,False,False,False,True,False,-0.8660254037844384,-0.5000000000000004,25.438012677106634,2.8995635748023996,11508.9984,1.1184431271669835,214.56,95.919048,0,7.372796208530815
143.98,4230.35,12110.97,75.9,1,0,False,True,False,False,True,False,False,False,-2.4492935982947064e-16,1.0,29.381511321016813,2.8628765941352365,20730.2404,1.3175230566534915,0.0,109.28081999999999,0,-7.754359861591695
146.74,2126.09,5566.51,83.14,0,1,False,False,True,False,False,False,True,False,0.4999999999999999,0.8660254037844387,14.488823769933216,2.6181911396036854,21532.627600000003,1.2027904738994466,146.74,121.99963600000001,0,0.5822553191489419
281.48,12471.51,36576.82,89.85,0,1,False,False,False,True,True,False,False,False,-1.0,-1.8369701987210294e-16,44.30691345743925,2.9328301063784576,79230.99040000001,1.1129660545353368,281.48,252.90978,0,7.492380952380955
91.91,3005.05,8115.14,75.59,1,2,False,True,False,False,True,False,False,False,-1.0,-1.8369701987210294e-16,32.6955717549777,2.700500823613584,8447.4481,1.3229263130043656,183.82,69.474769,2,-8.064359861591697
66.22,2758.18,7983.81,92.61,1,2,False,False,False,True,False,False,False,True,-0.8660254037844384,-0.5000000000000004,41.65176683781335,2.894593536317427,4385.0884,1.0797969981643452,132.44,61.326342000000004,2,10.25238095238096
187.13,1918.53,5697.89,94.1,0,2,False,False,True,False,True,False,False,False,0.4999999999999999,0.8660254037844387,10.252391385667718,2.969924890410888,35017.6369,1.0626992561105209,374.26,176.08933,0,11.542255319148936
389.15,15908.01,44204.29,89.8,0,1,False,False,False,True,False,False,True,False,-1.0,-1.8369701987210294e-16,40.87886419118592,2.7787441672465634,151437.72249999997,1.1135857461024499,389.15,349.4567,0,7.442380952380958
147.61,3920.05,10662.58,71.63,1,2,False,True,False,False,False,False,True,False,0.8660254037844386,0.5000000000000001,26.55680509450579,2.720011224346628,21788.712100000004,1.396063102052213,295.22,105.733043,2,-12.024359861591705
190.44,5380.16,15941.88,76.3,0,0,True,False,False,False,False,False,False,True,0.4999999999999999,-0.8660254037844387,28.2512077294686,2.963086599655029,36267.393599999996,1.310615989515072,0.0,145.30572,0,-5.7372037914691845
165.27,4567.73,11974.13,74.01,1,2,True,False,False,False,False,False,True,False,-0.4999999999999997,-0.8660254037844388,27.637986325406906,2.621461863989334,27314.172900000005,1.3511687609782461,330.54,122.31632700000003,2,-8.027203791469177
147.71,4574.29,13423.68,89.82,0,2,False,True,False,False,False,False,True,False,-0.4999999999999997,-0.8660254037844388,30.96804549455013,2.9345931281138715,21818.244100000004,1.1133377866844802,295.42,132.67312199999998,0,6.165640138408293
